date_dep,counts_dep,counts_withdrawals,counts_sessions,counts_games,counts_reg
2022-01-05 15:00:00,0,0,96,2644,0
2022-01-05 16:00:00,0,0,96,2597,0
2022-01-05 17:00:00,1,0,91,2712,0
2022-01-05 18:00:00,1,0,170,2596,0
2022-01-05 19:00:00,0,0,153,2622,0
2022-01-05 20:00:00,0,0,120,2591,0
2022-01-05 21:00:00,0,0,172,2610,0
2022-01-05 22:00:00,0,0,100,2594,0
2022-01-05 23:00:00,0,0,96,2636,0
2022-01-06 00:00:00,0,0,113,2549,0
2022-01-06 01:00:00,0,0,103,2475,0
2022-01-06 02:00:00,0,0,98,2696,0
2022-01-06 03:00:00,0,0,112,2803,0
2022-01-06 04:00:00,0,0,112,2663,0
2022-01-06 05:00:00,0,0,216,2651,0
2022-01-06 06:00:00,0,0,170,2609,0
2022-01-06 07:00:00,0,0,74,2799,0
2022-01-06 08:00:00,0,0,124,2626,0
2022-01-06 09:00:00,0,0,69,2678,0
2022-01-06 10:00:00,0,0,101,2748,0
2022-01-06 11:00:00,0,0,81,2962,0
2022-01-06 12:00:00,0,0,94,2876,0
2022-01-06 13:00:00,0,0,109,2783,0
2022-01-06 14:00:00,0,0,91,2698,0
2022-01-06 15:00:00,0,0,89,2802,0
2022-01-06 16:00:00,0,0,88,2883,0
2022-01-06 17:00:00,0,0,77,2711,0
2022-01-06 18:00:00,0,0,118,2800,0
2022-01-06 19:00:00,0,0,153,2451,0
2022-01-06 20:00:00,0,0,106,2462,0
2022-01-06 21:00:00,0,0,146,2630,0
2022-01-06 22:00:00,0,0,96,1958,0
2022-01-06 23:00:00,0,0,109,1855,0
2022-01-07 00:00:00,0,0,114,2353,0
2022-01-07 01:00:00,0,0,121,2506,0
2022-01-07 02:00:00,0,0,113,2844,0
2022-01-07 03:00:00,0,0,162,2696,0
2022-01-07 04:00:00,0,0,313,2642,0
2022-01-07 05:00:00,0,0,128,2670,0
2022-01-07 06:00:00,0,0,242,2847,0
2022-01-07 07:00:00,0,0,174,2627,0
2022-01-07 08:00:00,0,0,106,2838,0
2022-01-07 09:00:00,0,0,88,2779,0
2022-01-07 10:00:00,0,0,98,2811,0
2022-01-07 11:00:00,0,0,70,2777,0
2022-01-07 12:00:00,0,0,82,2771,0
2022-01-07 13:00:00,0,0,114,2796,0
2022-01-07 14:00:00,0,0,76,2593,0
2022-01-07 15:00:00,0,0,93,2398,0
2022-01-07 16:00:00,0,0,97,2145,0
2022-01-07 17:00:00,0,0,75,2185,0
2022-01-07 18:00:00,0,0,82,2418,0
2022-01-07 19:00:00,0,0,89,1999,0
2022-01-07 20:00:00,0,0,74,2376,0
2022-01-07 21:00:00,0,0,107,2490,0
2022-01-07 22:00:00,1,0,96,2081,0
2022-01-07 23:00:00,0,0,90,1766,0
2022-01-08 00:00:00,0,0,119,2190,0
2022-01-08 01:00:00,0,0,92,2601,0
2022-01-08 02:00:00,0,0,127,2653,0
2022-01-08 03:00:00,0,0,64,2804,0
2022-01-08 04:00:00,0,0,115,2808,0
2022-01-08 05:00:00,0,0,103,2867,0
2022-01-08 06:00:00,0,0,122,2718,0
2022-01-08 07:00:00,0,0,75,2689,0
2022-01-08 08:00:00,0,0,116,2750,0
2022-01-08 09:00:00,0,0,80,2647,0
2022-01-08 10:00:00,0,0,92,2864,0
2022-01-08 11:00:00,0,0,44,2449,0
2022-01-08 12:00:00,0,0,97,2460,0
2022-01-08 13:00:00,0,0,91,2513,0
2022-01-08 14:00:00,0,0,101,2586,0
2022-01-08 15:00:00,0,0,83,2423,0
2022-01-08 16:00:00,0,0,107,2287,0
2022-01-08 17:00:00,0,0,78,2212,0
2022-01-08 18:00:00,0,0,88,1863,0
2022-01-08 19:00:00,0,0,72,1852,0
2022-01-08 20:00:00,0,0,86,1991,0
2022-01-08 21:00:00,0,0,109,2015,0
2022-01-08 22:00:00,0,0,95,1795,0
2022-01-08 23:00:00,0,0,105,1916,0
2022-01-09 00:00:00,0,0,125,2132,0
2022-01-09 01:00:00,0,0,108,2552,0
2022-01-09 02:00:00,0,0,85,2588,0
2022-01-09 03:00:00,0,0,116,2713,0
2022-01-09 04:00:00,0,0,74,2663,0
2022-01-09 05:00:00,0,0,118,2562,0
2022-01-09 06:00:00,0,0,119,2729,0
2022-01-09 07:00:00,0,0,104,2796,0
2022-01-09 08:00:00,0,0,110,2561,0
2022-01-09 09:00:00,0,0,98,2694,0
2022-01-09 10:00:00,0,0,103,2598,0
2022-01-09 11:00:00,0,0,84,2184,0
2022-01-09 12:00:00,0,0,96,1886,0
2022-01-09 13:00:00,0,0,94,1841,0
2022-01-09 14:00:00,0,0,103,1703,0
2022-01-09 15:00:00,0,0,88,1985,0
2022-01-09 16:00:00,0,0,111,2012,0
2022-01-09 17:00:00,0,0,84,2020,0
2022-01-09 18:00:00,0,0,156,1704,0
2022-01-09 19:00:00,0,0,111,2082,0
2022-01-09 20:00:00,0,0,122,2261,0
2022-01-09 21:00:00,0,0,94,2185,0
2022-01-09 22:00:00,0,0,115,1935,0
2022-01-09 23:00:00,0,0,116,1980,0
2022-01-10 00:00:00,0,0,114,2347,0
2022-01-10 01:00:00,0,0,85,2650,0
2022-01-10 02:00:00,0,0,131,2622,0
2022-01-10 03:00:00,0,0,97,2753,0
2022-01-10 04:00:00,0,0,124,2735,0
2022-01-10 05:00:00,0,0,125,2693,0
2022-01-10 06:00:00,0,0,115,2684,0
2022-01-10 07:00:00,0,0,132,2634,0
2022-01-10 08:00:00,0,0,99,3022,0
2022-01-10 09:00:00,0,0,124,2710,0
2022-01-10 10:00:00,0,0,107,2734,0
2022-01-10 11:00:00,0,0,100,2556,0
2022-01-10 12:00:00,0,0,91,2784,0
2022-01-10 13:00:00,0,0,107,2536,0
2022-01-10 14:00:00,0,1,91,2792,0
2022-01-10 15:00:00,0,0,106,2780,0
2022-01-10 16:00:00,0,0,100,2729,0
2022-01-10 17:00:00,0,0,94,2571,0
2022-01-10 18:00:00,0,0,170,2221,0
2022-01-10 19:00:00,0,0,122,2299,0
2022-01-10 20:00:00,0,0,133,2597,0
2022-01-10 21:00:00,0,0,126,2474,0
2022-01-10 22:00:00,0,0,106,2228,0
2022-01-10 23:00:00,0,0,102,2221,0
2022-01-11 00:00:00,0,0,87,2533,0
2022-01-11 01:00:00,0,0,113,2490,0
2022-01-11 02:00:00,0,0,310,2484,0
2022-01-11 03:00:00,0,0,147,2297,0
2022-01-11 04:00:00,0,0,144,2243,0
2022-01-11 05:00:00,0,0,100,2234,0
2022-01-11 06:00:00,0,0,136,2335,0
2022-01-11 07:00:00,0,0,107,2596,0
2022-01-11 08:00:00,0,0,339,2682,0
2022-01-11 09:00:00,0,0,140,2663,0
2022-01-11 10:00:00,0,0,104,2525,0
2022-01-11 11:00:00,0,0,87,2303,0
2022-01-11 12:00:00,0,0,76,2075,0
2022-01-11 13:00:00,0,0,100,1897,0
2022-01-11 14:00:00,0,0,101,1887,0
